ranking_title	ranking_version	country_name	country_rank	country_score
Inequality-adjusted Human Development Index	2021	Moldova (Republic of)	49	0.711
Inequality-adjusted Human Development Index	2021	Mongolia	68	0.644
Inequality-adjusted Human Development Index	2021	Montenegro	40	0.756
Inequality-adjusted Human Development Index	2021	Morocco	103	0.504
Inequality-adjusted Human Development Index	2021	Mozambique	150	0.3
Inequality-adjusted Human Development Index	2021	Namibia	122	0.402
Inequality-adjusted Human Development Index	2021	Nepal	115	0.449
Inequality-adjusted Human Development Index	2021	Netherlands	9	0.878
Inequality-adjusted Human Development Index	2021	New Zealand	13	0.865
Inequality-adjusted Human Development Index	2021	Nicaragua	101	0.516
Inequality-adjusted Human Development Index	2021	Niger	152	0.292
Inequality-adjusted Human Development Index	2021	Nigeria	138	0.341
Inequality-adjusted Human Development Index	2021	North Macedonia	56	0.686
Inequality-adjusted Human Development Index	2021	Norway	2	0.908
Inequality-adjusted Human Development Index	2021	Oman	52	0.708
Inequality-adjusted Human Development Index	2021	Pakistan	129	0.38
Inequality-adjusted Human Development Index	2021	Palestine, State of	88	0.584
Inequality-adjusted Human Development Index	2021	Panama	69	0.64
Inequality-adjusted Human Development Index	2021	Papua New Guinea	124	0.397
Inequality-adjusted Human Development Index	2021	Paraguay	89	0.582
Inequality-adjusted Human Development Index	2021	Peru	70	0.635
Inequality-adjusted Human Development Index	2021	Philippines	91	0.574
Inequality-adjusted Human Development Index	2021	Poland	28	0.816
Inequality-adjusted Human Development Index	2021	Portugal	38	0.773
Inequality-adjusted Human Development Index	2021	Romania	43	0.733
Inequality-adjusted Human Development Index	2021	Russian Federation	42	0.751
Inequality-adjusted Human Development Index	2021	Rwanda	122	0.402
Inequality-adjusted Human Development Index	2021	Saint Lucia	92	0.559
Inequality-adjusted Human Development Index	2021	Samoa	76	0.613
Inequality-adjusted Human Development Index	2021	Sao Tome and Principe	104	0.503
Inequality-adjusted Human Development Index	2021	Senegal	136	0.354
Inequality-adjusted Human Development Index	2021	Serbia	46	0.72
Inequality-adjusted Human Development Index	2021	Seychelles	65	0.661
Inequality-adjusted Human Development Index	2021	Sierra Leone	146	0.309
Inequality-adjusted Human Development Index	2021	Singapore	27	0.817
Inequality-adjusted Human Development Index	2021	Slovakia	30	0.803
Inequality-adjusted Human Development Index	2021	Slovenia	9	0.878
Inequality-adjusted Human Development Index	2021	South Africa	109	0.471
Inequality-adjusted Human Development Index	2021	South Sudan	155	0.245
Inequality-adjusted Human Development Index	2021	Spain	37	0.788
Inequality-adjusted Human Development Index	2021	Sri Lanka	61	0.676
Inequality-adjusted Human Development Index	2021	Sudan	140	0.336
Inequality-adjusted Human Development Index	2021	Suriname	99	0.532
Inequality-adjusted Human Development Index	2021	Sweden	7	0.885
Inequality-adjusted Human Development Index	2021	Switzerland	4	0.894
Inequality-adjusted Human Development Index	2021	Tajikistan	79	0.599
Inequality-adjusted Human Development Index	2021	Tanzania (United Republic of)	120	0.418
Inequality-adjusted Human Development Index	2021	Thailand	56	0.686
Inequality-adjusted Human Development Index	2021	Timor-Leste	116	0.44
Inequality-adjusted Human Development Index	2021	Togo	131	0.372
Inequality-adjusted Human Development Index	2021	Tonga	62	0.666
Inequality-adjusted Human Development Index	2021	Tunisia	86	0.588
Inequality-adjusted Human Development Index	2021	Turkmenistan	73	0.619
Inequality-adjusted Human Development Index	2021	Tuvalu	97	0.541
Inequality-adjusted Human Development Index	2021	Türkiye	48	0.717
Inequality-adjusted Human Development Index	2021	Uganda	125	0.396
Inequality-adjusted Human Development Index	2021	Ukraine	44	0.726
Inequality-adjusted Human Development Index	2021	United Kingdom	16	0.85
Inequality-adjusted Human Development Index	2021	United States	25	0.819
Inequality-adjusted Human Development Index	2021	Uruguay	50	0.71
Inequality-adjusted Human Development Index	2021	Venezuela (Bolivarian Republic of)	82	0.592
Inequality-adjusted Human Development Index	2021	Viet Nam	78	0.602
Inequality-adjusted Human Development Index	2021	Yemen	147	0.307
Inequality-adjusted Human Development Index	2021	Zambia	127	0.39
Inequality-adjusted Human Development Index	2021	Zimbabwe	113	0.458
Legatum Prosperity Index	2023	Afghanistan	164	164
Legatum Prosperity Index	2023	Albania	65	65
Legatum Prosperity Index	2023	Algeria	109	109
Legatum Prosperity Index	2023	Angola	155	155
Legatum Prosperity Index	2023	Argentina	58	58
Legatum Prosperity Index	2023	Armenia	61	61
Legatum Prosperity Index	2023	Australia	15	15
Legatum Prosperity Index	2023	Austria	14	14
Legatum Prosperity Index	2023	Azerbaijan	92	92
Legatum Prosperity Index	2023	Bahrain	62	62
Legatum Prosperity Index	2023	Bangladesh	124	124
Legatum Prosperity Index	2023	Belarus	78	78
Legatum Prosperity Index	2023	Belgium	18	18
Legatum Prosperity Index	2023	Belize	93	93
Legatum Prosperity Index	2023	Benin	123	123
Legatum Prosperity Index	2023	Bolivia	106	106
Legatum Prosperity Index	2023	Bosnia and Herzegovina	72	72
Legatum Prosperity Index	2023	Botswana	83	83
Legatum Prosperity Index	2023	Brazil	66	66
Legatum Prosperity Index	2023	Bulgaria	48	48
Legatum Prosperity Index	2023	Burkina Faso	135	135
Legatum Prosperity Index	2023	Burundi	157	157
Legatum Prosperity Index	2023	Cabo Verde	80	80
Legatum Prosperity Index	2023	Cambodia	118	118
Legatum Prosperity Index	2023	Cameroon	147	147
Legatum Prosperity Index	2023	Canada	13	13
Legatum Prosperity Index	2023	Central African Republic	165	165
Legatum Prosperity Index	2023	Chad	162	162
Legatum Prosperity Index	2023	Chile	36	36
Legatum Prosperity Index	2023	China	54	54
Legatum Prosperity Index	2023	Colombia	81	81
Legatum Prosperity Index	2023	Comoros	128	128
Legatum Prosperity Index	2023	Congo	148	148
Legatum Prosperity Index	2023	Costa Rica	39	39
Legatum Prosperity Index	2023	Croatia	41	41
Legatum Prosperity Index	2023	Cuba	104	104
Legatum Prosperity Index	2023	Cyprus	34	34
Legatum Prosperity Index	2023	Czechia	25	25
Legatum Prosperity Index	2023	Côte d’Ivoire	120	120
Legatum Prosperity Index	2023	Dem. Rep. of Congo	161	161
Legatum Prosperity Index	2023	Denmark	1	1
Legatum Prosperity Index	2023	Djibouti	122	122
Legatum Prosperity Index	2023	Dominican Republic	68	68
Legatum Prosperity Index	2023	Ecuador	85	85
Legatum Prosperity Index	2023	Egypt	121	121
Legatum Prosperity Index	2023	El Salvador	97	97
Legatum Prosperity Index	2023	Equatorial Guinea	131	131
Legatum Prosperity Index	2023	Eritrea	160	160
Legatum Prosperity Index	2023	Estonia	21	21
Legatum Prosperity Index	2023	Eswatini	134	134
Legatum Prosperity Index	2023	Ethiopia	153	153
Legatum Prosperity Index	2023	Finland	4	4
Legatum Prosperity Index	2023	France	23	23
Legatum Prosperity Index	2023	Gabon	119	119
Legatum Prosperity Index	2023	Georgia	53	53
Legatum Prosperity Index	2023	Germany	9	9
Legatum Prosperity Index	2023	Ghana	98	98
Legatum Prosperity Index	2023	Greece	40	40
Legatum Prosperity Index	2023	Guatemala	101	101
Legatum Prosperity Index	2023	Guinea	141	141
Legatum Prosperity Index	2023	Guinea-Bissau	149	149
Legatum Prosperity Index	2023	Guyana	89	89
Legatum Prosperity Index	2023	Haiti	156	156
Legatum Prosperity Index	2023	Honduras	105	105
Legatum Prosperity Index	2023	Hong Kong	22	22
Legatum Prosperity Index	2023	Hungary	42	42
Legatum Prosperity Index	2023	Iceland	8	8
Legatum Prosperity Index	2023	India	103	103
Legatum Prosperity Index	2023	Indonesia	63	63
Legatum Prosperity Index	2023	Iran	126	126
Legatum Prosperity Index	2023	Iraq	140	140
Legatum Prosperity Index	2023	Ireland	11	11
Legatum Prosperity Index	2023	Israel	33	33
Legatum Prosperity Index	2023	Italy	30	30
Legatum Prosperity Index	2023	Jamaica	57	57
Legatum Prosperity Index	2023	Japan	16	16
Legatum Prosperity Index	2023	Jordan	86	86
Legatum Prosperity Index	2023	Kazakhstan	69	69
Legatum Prosperity Index	2023	Kenya	108	108
Legatum Prosperity Index	2023	Kuwait	60	60
Legatum Prosperity Index	2023	Kyrgyzstan	94	94
Legatum Prosperity Index	2023	Laos	115	115
Legatum Prosperity Index	2023	Latvia	31	31
Legatum Prosperity Index	2023	Lebanon	112	112
Legatum Prosperity Index	2023	Lesotho	132	132
Legatum Prosperity Index	2023	Liberia	138	138
Legatum Prosperity Index	2023	Libya	146	146
Legatum Prosperity Index	2023	Lithuania	32	32
Legatum Prosperity Index	2023	Luxembourg	7	7
Legatum Prosperity Index	2023	Madagascar	137	137
Legatum Prosperity Index	2023	Malawi	125	125
Legatum Prosperity Index	2023	Malaysia	43	43
Legatum Prosperity Index	2023	Mali	151	151
Legatum Prosperity Index	2023	Malta	28	28
Legatum Prosperity Index	2023	Mauritania	154	154
Legatum Prosperity Index	2023	Mauritius	47	47
Legatum Prosperity Index	2023	Mexico	71	71
Legatum Prosperity Index	2023	Moldova	70	70
Legatum Prosperity Index	2023	Mongolia	88	88
Legatum Prosperity Index	2023	Montenegro	49	49
Legatum Prosperity Index	2023	Morocco	96	96
Legatum Prosperity Index	2023	Mozambique	150	150
Legatum Prosperity Index	2023	Myanmar	143	143
Legatum Prosperity Index	2023	Namibia	90	90
Legatum Prosperity Index	2023	Nepal	110	110
Legatum Prosperity Index	2023	Netherlands	6	6
Legatum Prosperity Index	2023	New Zealand	10	10
Legatum Prosperity Index	2023	Nicaragua	114	114
Legatum Prosperity Index	2023	Niger	152	152
Legatum Prosperity Index	2023	Nigeria	142	142
Legatum Prosperity Index	2023	North Macedonia	55	55
Legatum Prosperity Index	2023	Norway	3	3
Legatum Prosperity Index	2023	Oman	67	67
Legatum Prosperity Index	2023	Pakistan	136	136
Legatum Prosperity Index	2023	Panama	50	50
Legatum Prosperity Index	2023	Papua New Guinea	130	130
Legatum Prosperity Index	2023	Paraguay	76	76
Legatum Prosperity Index	2023	Peru	59	59
Legatum Prosperity Index	2023	Philippines	84	84
Legatum Prosperity Index	2023	Poland	37	37
Legatum Prosperity Index	2023	Portugal	26	26
Legatum Prosperity Index	2023	Qatar	46	46
Legatum Prosperity Index	2023	Romania	45	45
Legatum Prosperity Index	2023	Russia	77	77
Legatum Prosperity Index	2023	Rwanda	111	111
Legatum Prosperity Index	2023	Saudi Arabia	79	79
Legatum Prosperity Index	2023	Senegal	102	102
Legatum Prosperity Index	2023	Serbia	52	52
Legatum Prosperity Index	2023	Seychelles	51	51
Legatum Prosperity Index	2023	Sierra Leone	144	144
Legatum Prosperity Index	2023	Singapore	17	17
Legatum Prosperity Index	2023	Slovakia	35	35
Legatum Prosperity Index	2023	Slovenia	27	27
Legatum Prosperity Index	2023	Somalia	163	163
Legatum Prosperity Index	2023	South Africa	75	75
Legatum Prosperity Index	2023	South Korea	29	29
Legatum Prosperity Index	2023	South Sudan	167	167
Legatum Prosperity Index	2023	Spain	24	24
Legatum Prosperity Index	2023	Sri Lanka	91	91
Legatum Prosperity Index	2023	Sudan	158	158
Legatum Prosperity Index	2023	Suriname	82	82
Legatum Prosperity Index	2023	Sweden	2	2
Legatum Prosperity Index	2023	Switzerland	5	5
Legatum Prosperity Index	2023	Syria	159	159
Legatum Prosperity Index	2023	São Tomé and Príncipe	87	87
Legatum Prosperity Index	2023	Taiwan, China	20	20
Legatum Prosperity Index	2023	Tajikistan	113	113
Legatum Prosperity Index	2023	Tanzania	117	117
Legatum Prosperity Index	2023	Thailand	64	64
Legatum Prosperity Index	2023	The Gambia	116	116
Legatum Prosperity Index	2023	Togo	133	133
Legatum Prosperity Index	2023	Trinidad and Tobago	56	56
Legatum Prosperity Index	2023	Tunisia	99	99
Legatum Prosperity Index	2023	Turkey	95	95
Legatum Prosperity Index	2023	Turkmenistan	107	107
Legatum Prosperity Index	2023	Uganda	129	129
Legatum Prosperity Index	2023	Ukraine	74	74
Legatum Prosperity Index	2023	United Arab Emirates	44	44
Legatum Prosperity Index	2023	United Kingdom	12	12
Legatum Prosperity Index	2023	United States	19	19
Legatum Prosperity Index	2023	Uruguay	38	38
Legatum Prosperity Index	2023	Uzbekistan	100	100
Legatum Prosperity Index	2023	Venezuela	145	145
Legatum Prosperity Index	2023	Vietnam	73	73
Legatum Prosperity Index	2023	Yemen	166	166
Legatum Prosperity Index	2023	Zambia	127	127
Legatum Prosperity Index	2023	Zimbabwe	139	139
Planetary Pressures-adjusted Human Development Index	2021	Afghanistan	139	0.474
Planetary Pressures-adjusted Human Development Index	2021	Albania	32	0.739
Planetary Pressures-adjusted Human Development Index	2021	Algeria	60	0.687
Planetary Pressures-adjusted Human Development Index	2021	Angola	106	0.577
Planetary Pressures-adjusted Human Development Index	2021	Argentina	17	0.759
Planetary Pressures-adjusted Human Development Index	2021	Armenia	39	0.727
Planetary Pressures-adjusted Human Development Index	2021	Australia	91	0.637
Planetary Pressures-adjusted Human Development Index	2021	Austria	14	0.766
Planetary Pressures-adjusted Human Development Index	2021	Azerbaijan	58	0.688
Planetary Pressures-adjusted Human Development Index	2021	Bahamas	93	0.634
Planetary Pressures-adjusted Human Development Index	2021	Bahrain	84	0.647
Planetary Pressures-adjusted Human Development Index	2021	Bangladesh	80	0.649
Planetary Pressures-adjusted Human Development Index	2021	Belarus	22	0.751
Planetary Pressures-adjusted Human Development Index	2021	Belgium	29	0.742
Planetary Pressures-adjusted Human Development Index	2021	Belize	91	0.637
Planetary Pressures-adjusted Human Development Index	2021	Benin	130	0.515
Planetary Pressures-adjusted Human Development Index	2021	Bhutan	117	0.553
Planetary Pressures-adjusted Human Development Index	2021	Bolivia (Plurinational State of)	84	0.647
Planetary Pressures-adjusted Human Development Index	2021	Bosnia and Herzegovina	57	0.691
Planetary Pressures-adjusted Human Development Index	2021	Botswana	94	0.633
Planetary Pressures-adjusted Human Development Index	2021	Brazil	69	0.676
Planetary Pressures-adjusted Human Development Index	2021	Brunei Darussalam	155	0.358
Planetary Pressures-adjusted Human Development Index	2021	Bulgaria	49	0.708
Planetary Pressures-adjusted Human Development Index	2021	Burkina Faso	147	0.442
Planetary Pressures-adjusted Human Development Index	2021	Burundi	149	0.422
Planetary Pressures-adjusted Human Development Index	2021	Cambodia	109	0.573
Planetary Pressures-adjusted Human Development Index	2021	Cameroon	110	0.569
Planetary Pressures-adjusted Human Development Index	2021	Canada	60	0.687
Planetary Pressures-adjusted Human Development Index	2021	Central African Republic	151	0.401
Planetary Pressures-adjusted Human Development Index	2021	Chad	153	0.379
Planetary Pressures-adjusted Human Development Index	2021	Chile	12	0.775
Planetary Pressures-adjusted Human Development Index	2021	China	81	0.648
Planetary Pressures-adjusted Human Development Index	2021	Colombia	47	0.711
Planetary Pressures-adjusted Human Development Index	2021	Congo	112	0.564
Planetary Pressures-adjusted Human Development Index	2021	Congo (Democratic Republic of the)	141	0.473
Planetary Pressures-adjusted Human Development Index	2021	Costa Rica	26	0.746
Planetary Pressures-adjusted Human Development Index	2021	Croatia	15	0.764
Planetary Pressures-adjusted Human Development Index	2021	Cuba	40	0.721
Planetary Pressures-adjusted Human Development Index	2021	Cyprus	49	0.708
Planetary Pressures-adjusted Human Development Index	2021	Czechia	24	0.748
Planetary Pressures-adjusted Human Development Index	2021	Côte d'Ivoire	120	0.54
Planetary Pressures-adjusted Human Development Index	2021	Denmark	5	0.803
Planetary Pressures-adjusted Human Development Index	2021	Djibouti	143	0.47
Planetary Pressures-adjusted Human Development Index	2021	Dominican Republic	44	0.719
Planetary Pressures-adjusted Human Development Index	2021	Ecuador	52	0.704
Planetary Pressures-adjusted Human Development Index	2021	Egypt	56	0.692
Planetary Pressures-adjusted Human Development Index	2021	El Salvador	78	0.652
Planetary Pressures-adjusted Human Development Index	2021	Equatorial Guinea	127	0.52
Planetary Pressures-adjusted Human Development Index	2021	Eritrea	137	0.483
Planetary Pressures-adjusted Human Development Index	2021	Estonia	63	0.684
Planetary Pressures-adjusted Human Development Index	2021	Ethiopia	134	0.496
Planetary Pressures-adjusted Human Development Index	2021	Finland	38	0.731
Planetary Pressures-adjusted Human Development Index	2021	France	5	0.803
Planetary Pressures-adjusted Human Development Index	2021	Gabon	71	0.666
Planetary Pressures-adjusted Human Development Index	2021	Gambia	136	0.49
Planetary Pressures-adjusted Human Development Index	2021	Georgia	23	0.749
Planetary Pressures-adjusted Human Development Index	2021	Germany	4	0.804
Planetary Pressures-adjusted Human Development Index	2021	Ghana	99	0.618
Planetary Pressures-adjusted Human Development Index	2021	Greece	9	0.792
Planetary Pressures-adjusted Human Development Index	2021	Guatemala	101	0.601
Planetary Pressures-adjusted Human Development Index	2021	Guinea	144	0.454
Planetary Pressures-adjusted Human Development Index	2021	Haiti	124	0.528
Planetary Pressures-adjusted Human Development Index	2021	Honduras	102	0.599
Planetary Pressures-adjusted Human Development Index	2021	Hungary	19	0.755
Planetary Pressures-adjusted Human Development Index	2021	Iceland	94	0.633
Planetary Pressures-adjusted Human Development Index	2021	India	100	0.609
Planetary Pressures-adjusted Human Development Index	2021	Indonesia	70	0.672
Planetary Pressures-adjusted Human Development Index	2021	Iran (Islamic Republic of)	68	0.677
Planetary Pressures-adjusted Human Development Index	2021	Iraq	98	0.622
Planetary Pressures-adjusted Human Development Index	2021	Ireland	65	0.682
Planetary Pressures-adjusted Human Development Index	2021	Israel	28	0.744
Planetary Pressures-adjusted Human Development Index	2021	Italy	3	0.813
Planetary Pressures-adjusted Human Development Index	2021	Jamaica	74	0.663
Planetary Pressures-adjusted Human Development Index	2021	Japan	9	0.792
Planetary Pressures-adjusted Human Development Index	2021	Jordan	64	0.683
Planetary Pressures-adjusted Human Development Index	2021	Kazakhstan	103	0.59
Planetary Pressures-adjusted Human Development Index	2021	Kenya	113	0.561
Planetary Pressures-adjusted Human Development Index	2021	Korea (Republic of)	21	0.752
Planetary Pressures-adjusted Human Development Index	2021	Kuwait	145	0.452
Planetary Pressures-adjusted Human Development Index	2021	Kyrgyzstan	77	0.658
Planetary Pressures-adjusted Human Development Index	2021	Lao People's Democratic Republic	114	0.559
Planetary Pressures-adjusted Human Development Index	2021	Latvia	45	0.716
Planetary Pressures-adjusted Human Development Index	2021	Lebanon	87	0.646
Planetary Pressures-adjusted Human Development Index	2021	Liberia	139	0.474
Planetary Pressures-adjusted Human Development Index	2021	Libya	97	0.626
Planetary Pressures-adjusted Human Development Index	2021	Lithuania	67	0.679
Planetary Pressures-adjusted Human Development Index	2021	Luxembourg	88	0.645
Planetary Pressures-adjusted Human Development Index	2021	Madagascar	133	0.497
Planetary Pressures-adjusted Human Development Index	2021	Malawi	131	0.508
Planetary Pressures-adjusted Human Development Index	2021	Malaysia	66	0.681
Planetary Pressures-adjusted Human Development Index	2021	Mali	150	0.418
Planetary Pressures-adjusted Human Development Index	2021	Malta	43	0.72
Planetary Pressures-adjusted Human Development Index	2021	Mauritania	121	0.533
Planetary Pressures-adjusted Human Development Index	2021	Mexico	52	0.704
Planetary Pressures-adjusted Human Development Index	2021	Moldova (Republic of)	24	0.748
Planetary Pressures-adjusted Human Development Index	2021	Mongolia	115	0.557
Planetary Pressures-adjusted Human Development Index	2021	Morocco	78	0.652
Planetary Pressures-adjusted Human Development Index	2021	Mozambique	148	0.441
Planetary Pressures-adjusted Human Development Index	2021	Myanmar	106	0.577
Planetary Pressures-adjusted Human Development Index	2021	Namibia	108	0.574
Planetary Pressures-adjusted Human Development Index	2021	Nepal	105	0.584
Planetary Pressures-adjusted Human Development Index	2021	Netherlands	27	0.745
Planetary Pressures-adjusted Human Development Index	2021	New Zealand	18	0.756
Planetary Pressures-adjusted Human Development Index	2021	Nicaragua	84	0.647
Planetary Pressures-adjusted Human Development Index	2021	Niger	152	0.392
Planetary Pressures-adjusted Human Development Index	2021	Nigeria	126	0.524
Planetary Pressures-adjusted Human Development Index	2021	North Macedonia	51	0.707
Planetary Pressures-adjusted Human Development Index	2021	Norway	36	0.734
Planetary Pressures-adjusted Human Development Index	2021	Oman	48	0.71
Planetary Pressures-adjusted Human Development Index	2021	Pakistan	122	0.531
Planetary Pressures-adjusted Human Development Index	2021	Panama	31	0.74
Planetary Pressures-adjusted Human Development Index	2021	Papua New Guinea	119	0.541
Planetary Pressures-adjusted Human Development Index	2021	Paraguay	81	0.648
Planetary Pressures-adjusted Human Development Index	2021	Peru	40	0.721
Planetary Pressures-adjusted Human Development Index	2021	Philippines	73	0.664
Planetary Pressures-adjusted Human Development Index	2021	Poland	20	0.753
Planetary Pressures-adjusted Human Development Index	2021	Portugal	9	0.792
Planetary Pressures-adjusted Human Development Index	2021	Qatar	135	0.491
Planetary Pressures-adjusted Human Development Index	2021	Romania	33	0.738
Planetary Pressures-adjusted Human Development Index	2021	Russian Federation	40	0.721
Planetary Pressures-adjusted Human Development Index	2021	Rwanda	123	0.529
Planetary Pressures-adjusted Human Development Index	2021	Saudi Arabia	90	0.638
Planetary Pressures-adjusted Human Development Index	2021	Senegal	132	0.499
Planetary Pressures-adjusted Human Development Index	2021	Serbia	46	0.715
Planetary Pressures-adjusted Human Development Index	2021	Sierra Leone	142	0.472
Planetary Pressures-adjusted Human Development Index	2021	Singapore	72	0.665
Planetary Pressures-adjusted Human Development Index	2021	Slovakia	33	0.738
Planetary Pressures-adjusted Human Development Index	2021	Slovenia	13	0.769
Planetary Pressures-adjusted Human Development Index	2021	South Africa	81	0.648
Planetary Pressures-adjusted Human Development Index	2021	South Sudan	154	0.376
Planetary Pressures-adjusted Human Development Index	2021	Spain	1	0.819
Planetary Pressures-adjusted Human Development Index	2021	Sri Lanka	16	0.761
Planetary Pressures-adjusted Human Development Index	2021	Sudan	138	0.48
Planetary Pressures-adjusted Human Development Index	2021	Sweden	5	0.803
Planetary Pressures-adjusted Human Development Index	2021	Switzerland	8	0.796
Planetary Pressures-adjusted Human Development Index	2021	Syrian Arab Republic	111	0.565
Planetary Pressures-adjusted Human Development Index	2021	Tajikistan	75	0.662
Planetary Pressures-adjusted Human Development Index	2021	Tanzania (United Republic of)	118	0.544
Planetary Pressures-adjusted Human Development Index	2021	Thailand	35	0.735
Planetary Pressures-adjusted Human Development Index	2021	Togo	124	0.528
Planetary Pressures-adjusted Human Development Index	2021	Tunisia	60	0.687
Planetary Pressures-adjusted Human Development Index	2021	Turkmenistan	96	0.632
Planetary Pressures-adjusted Human Development Index	2021	Türkiye	30	0.741
Planetary Pressures-adjusted Human Development Index	2021	Uganda	127	0.52
Planetary Pressures-adjusted Human Development Index	2021	Ukraine	54	0.703
Planetary Pressures-adjusted Human Development Index	2021	United Arab Emirates	129	0.518
Planetary Pressures-adjusted Human Development Index	2021	United Kingdom	1	0.819
Planetary Pressures-adjusted Human Development Index	2021	United States	55	0.698
Planetary Pressures-adjusted Human Development Index	2021	Uruguay	37	0.733
Planetary Pressures-adjusted Human Development Index	2021	Uzbekistan	58	0.688
Planetary Pressures-adjusted Human Development Index	2021	Venezuela (Bolivarian Republic of)	88	0.645
Planetary Pressures-adjusted Human Development Index	2021	Viet Nam	75	0.662
Planetary Pressures-adjusted Human Development Index	2021	Yemen	146	0.448
Planetary Pressures-adjusted Human Development Index	2021	Zambia	115	0.557
Planetary Pressures-adjusted Human Development Index	2021	Zimbabwe	104	0.587
Positive Peace Index	2020	Afghanistan	153	4.099
Positive Peace Index	2020	Albania	59	2.927
Positive Peace Index	2020	Algeria	96	3.386
Positive Peace Index	2020	Angola	136	3.838
Positive Peace Index	2020	Argentina	45	2.632
Positive Peace Index	2020	Armenia	62	2.968
Positive Peace Index	2020	Australia	8	1.394
Positive Peace Index	2020	Austria	15	1.566
Positive Peace Index	2020	Azerbaijan	112	3.594
Positive Peace Index	2020	Bahrain	72	3.106
Positive Peace Index	2020	Bangladesh	134	3.806
Positive Peace Index	2020	Belarus	68	3.08
Positive Peace Index	2020	Belgium	16	1.567
Positive Peace Index	2020	Benin	90	3.258
Positive Peace Index	2020	Bhutan	65	2.992
Positive Peace Index	2020	Bolivia	93	3.277
Positive Peace Index	2020	Bosnia & Herzegovina	83	3.189
Positive Peace Index	2020	Botswana	48	2.686
Positive Peace Index	2020	Brazil	63	2.982
Positive Peace Index	2020	Bulgaria	42	2.529
Positive Peace Index	2020	Burkina Faso	99	3.436
Positive Peace Index	2020	Burundi	151	4.089
Positive Peace Index	2020	Cambodia	116	3.625
Positive Peace Index	2020	Cameroon	146	4.005
Positive Peace Index	2020	Canada	7	1.366
Positive Peace Index	2020	Central African Republic	160	4.432
Positive Peace Index	2020	Chad	159	4.374
Positive Peace Index	2020	Chile	32	2.147
Positive Peace Index	2020	China	66	3.004
Positive Peace Index	2020	Colombia	81	3.18
Positive Peace Index	2020	Congo - Brazzaville	145	4.002
Positive Peace Index	2020	Congo - Kinshasa	158	4.306
Positive Peace Index	2020	Costa Rica	39	2.314
Positive Peace Index	2020	Croatia	38	2.313
Positive Peace Index	2020	Cuba	91	3.259
Positive Peace Index	2020	Cyprus	36	2.259
Positive Peace Index	2020	Czechia	26	1.988
Positive Peace Index	2020	Côte d’Ivoire	119	3.642
Positive Peace Index	2020	Denmark	2	1.238
Positive Peace Index	2020	Djibouti	132	3.751
Positive Peace Index	2020	Dominican Republic	82	3.185
Positive Peace Index	2020	Ecuador	86	3.217
Positive Peace Index	2020	Egypt	114	3.596
Positive Peace Index	2020	El Salvador	92	3.275
Positive Peace Index	2020	Equatorial Guinea	150	4.077
Positive Peace Index	2020	Eritrea	156	4.29
Positive Peace Index	2020	Estonia	23	1.9
Positive Peace Index	2020	Ethiopia	131	3.737
Positive Peace Index	2020	Finland	3	1.258
Positive Peace Index	2020	France	17	1.574
Positive Peace Index	2020	Gabon	118	3.638
Positive Peace Index	2020	Gambia	104	3.553
Positive Peace Index	2020	Georgia	51	2.766
Positive Peace Index	2020	Germany	9	1.397
Positive Peace Index	2020	Ghana	64	2.986
Positive Peace Index	2020	Greece	34	2.234
Positive Peace Index	2020	Guatemala	121	3.652
Positive Peace Index	2020	Guinea	141	3.911
Positive Peace Index	2020	Guinea-Bissau	142	3.943
Positive Peace Index	2020	Guyana	94	3.292
Positive Peace Index	2020	Haiti	148	4.041
Positive Peace Index	2020	Honduras	107	3.566
Positive Peace Index	2020	Hungary	40	2.358
Positive Peace Index	2020	Iceland	13	1.543
Positive Peace Index	2020	India	85	3.216
Positive Peace Index	2020	Indonesia	87	3.22
Positive Peace Index	2020	Iran	108	3.567
Positive Peace Index	2020	Iraq	154	4.103
Positive Peace Index	2020	Ireland	10	1.433
Positive Peace Index	2020	Israel	34	2.234
Positive Peace Index	2020	Italy	25	1.979
Positive Peace Index	2020	Jamaica	53	2.833
Positive Peace Index	2020	Japan	12	1.466
Positive Peace Index	2020	Jordan	83	3.189
Positive Peace Index	2020	Kazakhstan	75	3.118
Positive Peace Index	2020	Kenya	103	3.536
Positive Peace Index	2020	Kosovo	77	3.136
Positive Peace Index	2020	Kuwait	46	2.658
Positive Peace Index	2020	Kyrgyzstan	98	3.431
Positive Peace Index	2020	Laos	124	3.664
Positive Peace Index	2020	Latvia	30	2.135
Positive Peace Index	2020	Lebanon	105	3.554
Positive Peace Index	2020	Lesotho	101	3.479
Positive Peace Index	2020	Liberia	129	3.718
Positive Peace Index	2020	Libya	152	4.097
Positive Peace Index	2020	Lithuania	28	2.01
Positive Peace Index	2020	Macedonia	56	2.874
Positive Peace Index	2020	Madagascar	123	3.663
Positive Peace Index	2020	Malawi	117	3.627
Positive Peace Index	2020	Malaysia	44	2.587
Positive Peace Index	2020	Mali	137	3.844
Positive Peace Index	2020	Mauritania	139	3.876
Positive Peace Index	2020	Mauritius	43	2.572
Positive Peace Index	2020	Mexico	76	3.123
Positive Peace Index	2020	Moldova	72	3.106
Positive Peace Index	2020	Mongolia	57	2.922
Positive Peace Index	2020	Montenegro	52	2.79
Positive Peace Index	2020	Morocco	80	3.177
Positive Peace Index	2020	Mozambique	125	3.695
Positive Peace Index	2020	Myanmar (Burma)	128	3.716
